Num_expediente,Tipo_accidente
2016S004633,Colisión lateral
2016S009108,Alcance
2016S000452,Caída interior vehículo
2016S007058,Caída (dos ruedas)
2016S005272,Alcance
2016S007583,Caída (dos ruedas)
2016S001025,Colisión lateral
2016S000637,Colisión fronto-lateral
2016S003685,Alcance
2016S006737,Colisión fronto-lateral
2016S000238,Otros
2016S006795,Atropello
2016S010121,Otros
2016S007585,Alcance
2016S008480,Colisión lateral
2016S007821,Alcance multiple
2016S007243,Alcance multiple
2016S000072,Alcance
2016S005976,Colisión fronto-lateral
2016S001181,Alcance
2016S008066,Colisión fronto-lateral
2016S005666,Caída (dos ruedas)
2016S007621,Colisión lateral
2016S007776,Caída (dos ruedas)
2016S008466,Colisión lateral
2016S007574,Choque contra elemento estático
2016S006418,Colisión fronto-lateral
2016S002840,Colisión fronto-lateral
2016S002016,Choque contra elemento estático
2016S001679,Colisión fronto-lateral
2016S001222,Colisión fronto-lateral
2016S004548,Colisión fronto-lateral
2016S000781,Caída (dos ruedas)
2016S008220,Alcance
2016S009825,Atropello
2016S009541,Colisión lateral
2016S008430,Colisión fronto-lateral
2016S009471,Colisión fronto-lateral
2016S003404,Colisión fronto-lateral
2016S001983,Colisión lateral
2016S008735,Caída (dos ruedas)
2016S000940,Colisión lateral
2016S000591,Choque contra elemento estático
2016S000982,Choque contra elemento estático
2016S004230,Caída (dos ruedas)
2016S000149,Alcance
2016S005928,Alcance
2016S007358,Colisión lateral
2016S002266,Caída interior vehículo
2016S006694,Colisión lateral
2016S005105,Colisión fronto-lateral
2016S007949,Colisión lateral
2016S002683,Colisión lateral
2016S005848,Colisión lateral
2016S002190,Atropello
2016S000466,Caída (dos ruedas)
2016S003969,Colisión lateral
2016S007505,Colisión lateral
2016S009976,Alcance multiple
2016S005838,Caída (dos ruedas)
2016S007958,Colisión fronto-lateral
2016S002365,Alcance
2016S007504,Vuelco (más de dos ruedas)
2016S005505,Alcance multiple
2016S000688,Colisión lateral
2016S002675,Caída (dos ruedas)
2016S008821,Alcance
2016S000098,Atropello
2016S000410,Alcance
2016S004032,Alcance
2016S008930,Colisión fronto-lateral
2016S000876,Alcance
2016S001274,Alcance
2016S002906,Choque contra elemento estático
2016S005997,Alcance
2016S005258,Colisión fronto-lateral
2016S004368,Colisión lateral
2016S009821,Atropello
2016S004392,Otros
2016S009331,Colisión fronto-lateral
2016S004262,Colisión lateral
2016S003449,Alcance
2016S006061,Colisión lateral
2016S005691,Choque contra elemento estático
2016S007371,Atropello
2016S007119,Alcance
2016S002848,Alcance
2016S009643,Colisión fronto-lateral
2016S007481,Colisión lateral
2016S000787,Choque contra elemento estático
2016S003461,Alcance
2016S007075,Alcance
2016S009915,Alcance
2016S000564,Vuelco (más de dos ruedas)
2016S001330,Caída (dos ruedas)
2016S008414,Atropello
2016S002918,Choque contra elemento estático
2016S008060,Otros
2016S009410,Alcance multiple
2016S002295,Caída (dos ruedas)
2016S006712,Alcance
2016S001593,Choque contra elemento estático
2016S006387,Colisión fronto-lateral
2016S000190,Alcance
2016S005227,Atropello
2016S007923,Colisión fronto-lateral
2016S000362,Alcance
2016S008705,Alcance
2016S005147,Colisión lateral
2016S000545,Colisión fronto-lateral
2016S009804,Colisión frontal
2016S007935,Colisión fronto-lateral
2016S005965,Colisión lateral
2016S010056,Otros
2016S000447,Atropello
2016S000590,Choque contra elemento estático
2016S006499,Atropello
2016S003892,Colisión fronto-lateral
2016S005006,Caída (dos ruedas)
2016S006481,Choque contra elemento estático
2016S001904,Caída (dos ruedas)
2016S008697,Colisión lateral
2016S008549,Atropello
2016S009941,Alcance
2016S000076,Colisión lateral
2016S001068,Caída (dos ruedas)
2016S001207,Caída (dos ruedas)
2016S004880,Colisión lateral
2016S005176,Colisión fronto-lateral
2016S006462,Colisión fronto-lateral
2016S010143,Alcance
2016S005296,Caída interior vehículo
2016S006271,Choque contra elemento estático
2016S009138,Caída interior vehículo
2016S001514,Colisión fronto-lateral
2016S000165,Caída (dos ruedas)
2016S001089,Alcance
2016S007721,Otros
2016S003807,Colisión fronto-lateral
2016S002448,Alcance multiple
2016S008404,Colisión fronto-lateral
2016S000427,Otros
2016S002949,Caída interior vehículo
2016S003387,Atropello
2016S003095,Colisión lateral
2016S004175,Colisión lateral
2016S001462,Alcance
2016S005021,Choque contra elemento estático
2016S008484,Colisión fronto-lateral
2016S005441,Choque contra elemento estático
2016S001350,Choque contra elemento estático
2016S002496,Colisión lateral
2016S000815,Atropello
2016S000271,Choque contra elemento estático
2016S000271,Alcance
2016S002891,Colisión lateral
2016S006482,Colisión fronto-lateral
2016S007369,Colisión fronto-lateral
2016S007936,Alcance multiple
2016S003289,Colisión lateral
2016S005603,Alcance
2016S005876,Colisión lateral
2016S006234,Atropello
2016S003352,Colisión lateral
2016S007130,Otros
2016S008937,Caída (dos ruedas)
2016S001620,Colisión lateral
2016S005728,Colisión fronto-lateral
2016S007756,Choque contra elemento estático
2016S001610,Atropello
2016S004005,Atropello
2016S001883,Alcance
2016S005415,Caída interior vehículo
2016S008292,Choque contra elemento estático
2016S008242,Alcance
2016S000216,Colisión lateral
2016S000792,Colisión fronto-lateral
2016S000798,Alcance
2016S005534,Colisión fronto-lateral
2016S001604,Alcance
2016S004425,Colisión fronto-lateral
2016S006149,Choque contra elemento estático
2016S006492,Caída (dos ruedas)
2016S005760,Colisión fronto-lateral
2016S003793,Colisión fronto-lateral
2016S009704,Colisión lateral
2016S009755,Choque contra elemento estático
2016S003423,Colisión fronto-lateral
2016S008963,Caída (dos ruedas)
2016S002461,Caída (dos ruedas)
2016S001486,Choque contra elemento estático
2016S008182,Colisión frontal
2016S000181,Colisión fronto-lateral
2016S008681,Colisión fronto-lateral
2016S003874,Colisión fronto-lateral
2016S002750,Alcance
2016S008469,Caída (dos ruedas)
2016S005127,Colisión lateral
2016S001163,Vuelco (más de dos ruedas)
2016S008345,Choque contra elemento estático
2016S001142,Choque contra elemento estático
2016S002701,Caída (dos ruedas)
2016S000953,Choque contra elemento estático
2016S006279,Choque contra elemento estático
2016S008338,Caída (dos ruedas)
2016S007954,Alcance multiple
2016S005205,Alcance
2016S009150,Alcance multiple
2016S001764,Alcance
2016S007193,Alcance
2016S009973,Alcance
2016S000720,Alcance
2016S002946,Alcance
2016S001096,Caída interior vehículo
2016S000840,Alcance
2016S003394,Colisión lateral
2016S000219,Alcance
2016S001077,Alcance
2016S003604,Colisión lateral
2016S000406,Colisión fronto-lateral
2016S002163,Alcance
2016S008216,Alcance multiple
2016S007460,Caída (dos ruedas)
2016S003757,Atropello
2016S002388,Atropello
2016S001884,Colisión lateral
2016S002729,Colisión fronto-lateral
2016S005160,Alcance
2016S005132,Alcance
2016S007043,Caída (dos ruedas)
2016S000583,Alcance multiple
2016S008748,Caída (dos ruedas)
2016S002321,Alcance
2016S007036,Colisión lateral
2016S002709,Choque contra elemento estático
2016S009156,Alcance multiple
2016S008273,Colisión fronto-lateral
2016S008471,Choque contra elemento estático
2016S008224,Caída (dos ruedas)
2016S009285,Otros
2016S008470,Colisión fronto-lateral
2016S000388,Choque contra elemento estático
2016S005635,Alcance
2016S003610,Choque contra elemento estático
2016S001971,Choque contra elemento estático
2016S002936,Caída (dos ruedas)
2016S009294,Alcance
2016S006775,Colisión lateral
2016S000975,Atropello
2016S002258,Alcance multiple
2016S008823,Caída (dos ruedas)
2016S010037,Atropello
2016S002314,Otros
2016S003084,Atropello
2016S003227,Atropello
2016S004610,Alcance multiple
2016S010140,Caída (dos ruedas)
2016S002215,Colisión lateral
2016S007025,Colisión lateral
2016S000080,Caída interior vehículo
2016S005903,Atropello
2016S001169,Alcance
2016S007608,Choque contra elemento estático
2016S001704,Atropello
2016S000758,Caída interior vehículo
2016S007302,Alcance
2016S002452,Atropello
2016S000270,Alcance multiple
2016S005371,Colisión lateral
2016S008501,Caída (dos ruedas)
2016S008973,Atropello
2016S002859,Choque contra elemento estático
2016S001032,Colisión lateral
2016S006777,Atropello
2016S006317,Atropello
2016S006294,Colisión fronto-lateral
2016S004022,Choque contra elemento estático
2016S001197,Colisión fronto-lateral
2016S002315,Colisión fronto-lateral
2016S000772,Colisión fronto-lateral
2016S004804,Alcance
2016S001895,Caída interior vehículo
2016S003433,Colisión fronto-lateral
2016S006168,Atropello
2016S000614,Caída (dos ruedas)
2016S002008,Colisión fronto-lateral
2016S000615,Colisión fronto-lateral
2016S004563,Vuelco (más de dos ruedas)
2016S008029,Choque contra elemento estático
2016S001665,Colisión fronto-lateral
2016S009743,Alcance
2016S005640,Alcance multiple
2016S005165,Choque contra elemento estático
2016S007618,Alcance multiple
2016S001921,Caída (dos ruedas)
2016S009092,Choque contra elemento estático
2016S002490,Atropello
2016S006892,Choque contra elemento estático
2016S004820,Colisión fronto-lateral
2016S001630,Colisión fronto-lateral
2016S006322,Atropello
2016S006886,Atropello
2016S003260,Choque contra elemento estático
2016S000302,Choque contra elemento estático
2016S005652,Colisión fronto-lateral
2016S009119,Colisión fronto-lateral
2016S005193,Caída (dos ruedas)
2016S000153,Alcance
2016S000243,Alcance
2016S001118,Atropello
2016S005402,Choque contra elemento estático
2016S005402,Atropello
2016S003496,Alcance
2016S003149,Colisión lateral
2016S001119,Caída (dos ruedas)
2016S007145,Colisión fronto-lateral
2016S008397,Atropello
2016S004458,Atropello
2016S002233,Choque contra elemento estático
2016S006759,Alcance
2016S009052,Alcance
2016S005408,Alcance
2016S000621,Choque contra elemento estático
2016S001092,Alcance multiple
2016S007579,Colisión fronto-lateral
2016S006252,Alcance
2016S008689,Otros
2016S005084,Caída (dos ruedas)
2016S003094,Alcance
2016S003927,Colisión lateral
2016S005885,Choque contra elemento estático
2016S010063,Alcance
2016S003040,Atropello
2016S002864,Caída interior vehículo
2016S009114,Choque contra elemento estático
2016S000962,Caída (dos ruedas)
2016S000496,Choque contra elemento estático
2016S007356,Colisión fronto-lateral
2016S001538,Colisión lateral
2016S008741,Atropello
2016S006402,Atropello
2016S006174,Otros
2016S002061,Choque contra elemento estático
2016S001956,Atropello
2016S007909,Choque contra elemento estático
2016S007953,Alcance
2016S008704,Colisión lateral
2016S007426,Colisión lateral
2016S006522,Alcance
2016S002898,Alcance
2016S001465,Alcance multiple
2016S002159,Atropello
2016S003455,Colisión fronto-lateral
2016S006871,Choque contra elemento estático
2016S001144,Alcance
2016S008707,Choque contra elemento estático
2016S008614,Atropello
2016S005756,Caída (dos ruedas)
2016S003689,Colisión lateral
2016S005319,Colisión lateral
2016S000646,Colisión lateral
2016S004380,Alcance
2016S002220,Colisión fronto-lateral
2016S004782,Caída (dos ruedas)
2016S006454,Choque contra elemento estático
2016S000597,Atropello
2016S007335,Atropello
2016S004864,Colisión fronto-lateral
2016S000116,Colisión fronto-lateral
2016S000074,Atropello
2016S006018,Colisión fronto-lateral
2016S005050,Alcance
2016S009622,Alcance
2016S006875,Choque contra elemento estático
2016S009315,Alcance
2016S009636,Alcance
2016S000541,Choque contra elemento estático
2016S005339,Colisión lateral
2016S006227,Caída (dos ruedas)
2016S005149,Alcance
2016S003964,Choque contra elemento estático
2016S004303,Atropello
2016S010058,Alcance
2016S006581,Caída (dos ruedas)
2016S002184,Otros
2016S003420,Alcance
2016S006469,Choque contra elemento estático
2016S008023,Otros
2016S007300,Alcance
2016S000401,Colisión fronto-lateral
2016S008439,Choque contra elemento estático
2016S008542,Colisión lateral
2016S005448,Choque contra elemento estático
2016S004522,Alcance
2016S001772,Colisión lateral
2016S003948,Alcance
2016S007649,Alcance
2016S003503,Alcance multiple
2016S006521,Alcance
2016S001125,Atropello
2016S003175,Alcance
2016S004573,Colisión fronto-lateral
2016S002239,Colisión lateral
2016S001444,Colisión frontal
2016S001589,Colisión fronto-lateral
2016S006228,Alcance multiple
2016S005298,Alcance multiple
2016S006620,Colisión fronto-lateral
2016S001747,Alcance
2016S000092,Colisión lateral
2016S008885,Colisión lateral
2016S004039,Alcance
2017S009418,Alcance
2017S008852,Colisión fronto-lateral
2017S001023,Colisión lateral
2017S009198,Colisión fronto-lateral
2017S006546,Alcance
2017S003698,Caída interior vehículo
2017S004977,Alcance
2017S008080,Alcance
2017S004521,Colisión lateral
2017S004180,Alcance
2017S007189,Colisión lateral
2017S009138,Colisión fronto-lateral
2017S008271,Caída (dos ruedas)
2017S001925,Atropello
2017S008987,Alcance
2017S001292,Colisión lateral
2017S009733,Alcance
2017S009818,Colisión lateral
2017S003048,Alcance multiple
2017S007522,Colisión lateral
2017S001990,Caída (dos ruedas)
2017S007207,Colisión frontal
2017S009473,Colisión fronto-lateral
2017S006682,Colisión fronto-lateral
2017S001864,Colisión lateral
2017S006347,Colisión lateral
2017S004210,Choque contra elemento estático
2017S007379,Caída (dos ruedas)
2017S004627,Alcance
2017S010616,Alcance
2017S006226,Colisión lateral
2017S001891,Alcance
2017S010663,Atropello
2017S001909,Colisión lateral
2017S009398,Atropello
2017S003988,Choque contra elemento estático
2017S010623,Colisión lateral
2017S002287,Colisión lateral
2017S005031,Colisión lateral
2017S005846,Colisión fronto-lateral
2017S005527,Colisión fronto-lateral
2017S009846,Colisión fronto-lateral
2017S001842,Colisión lateral
2017S004345,Alcance
2017S000869,Colisión lateral
2017S010040,Colisión lateral
2017S004465,Colisión fronto-lateral
2017S004621,Colisión lateral
2017S001562,Alcance
2017S000493,Atropello
2017S008873,Atropello
2017S009179,Atropello
2017S001809,Colisión fronto-lateral
2017S003560,Alcance
2017S006881,Colisión fronto-lateral
2017S009764,Alcance
2017S007464,Caída interior vehículo
2017S001696,Caída (dos ruedas)
2017S008875,Colisión lateral
2017S006956,Colisión fronto-lateral
2017S007340,Choque contra elemento estático
2017S003611,Colisión fronto-lateral
2017S004056,Colisión lateral
2017S008103,Alcance
2017S006576,Alcance
2017S002288,Alcance multiple
2017S002566,Colisión lateral
2017S004022,Alcance
2017S005436,Colisión fronto-lateral
2017S003639,Colisión fronto-lateral
2017S010528,Colisión lateral
2017S003436,Atropello
2017S004279,Choque contra elemento estático
2017S000042,Choque contra elemento estático
2017S004130,Alcance
2017S006748,Colisión fronto-lateral
2017S007144,Caída (dos ruedas)
2017S008525,Colisión frontal
2017S004880,Colisión lateral
2017S010050,Alcance
2017S007458,Colisión lateral
2017S010163,Atropello
2017S001734,Colisión fronto-lateral
2017S010221,Alcance
2017S003128,Choque contra elemento estático
2017S006800,Choque contra elemento estático
2017S006406,Alcance
2017S003617,Colisión lateral
2017S003793,Colisión fronto-lateral
2017S000953,Colisión fronto-lateral
2017S007624,Colisión frontal
2017S000613,Colisión fronto-lateral
2017S008327,Colisión fronto-lateral
2017S004843,Atropello
2017S004463,Colisión fronto-lateral
2017S004190,Caída (dos ruedas)
2017S008837,Alcance
2017S003516,Colisión lateral
2017S005938,Otros
2017S004318,Alcance
2017S008287,Alcance
2017S008378,Alcance
2017S001412,Colisión fronto-lateral
2017S000073,Alcance
2017S004759,Alcance
2017S003352,Colisión fronto-lateral
2017S006120,Atropello
2017S001907,Caída (dos ruedas)
2017S005979,Vuelco (más de dos ruedas)
2017S008115,Colisión fronto-lateral
2017S008930,Otros
2017S008931,Alcance
2017S002083,Colisión lateral
2017S003100,Colisión lateral
2017S005878,Colisión lateral
2017S010558,Colisión lateral
2017S005995,Atropello
2017S000591,Atropello
2017S002131,Colisión frontal
2017S009250,Choque contra elemento estático
2017S003787,Caída (dos ruedas)
2017S001468,Colisión lateral
2017S000162,Colisión fronto-lateral
2017S003628,Colisión lateral
2017S004402,Colisión lateral
2017S001391,Atropello
2017S007872,Choque contra elemento estático
2017S000512,Alcance
2017S003720,Caída (dos ruedas)
2017S007031,Colisión lateral
2017S003944,Colisión lateral
